source,edge_id,osm_way_id,direction,node_count,first_node_id,last_node_id,highway,access_status,access_reason,structure_status,oneway,oneway_bicycle,junction,bicycle,access,vehicle,surface,smoothness,tracktype,bridge,tunnel,covered,layer,selected_for_profile,decision,reason
live,osm-way-1444780164-forward,1444780164,forward,2,13256648832,13256648833,path,review,highway=path carries no bicycle permission,tunnel,,,,,,,,,,,yes,,-1,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-1444780164-reverse,1444780164,reverse,2,13256648833,13256648832,path,review,highway=path carries no bicycle permission,tunnel,,,,,,,,,,,yes,,-1,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-1444780169-forward,1444780169,forward,2,9692551286,13256648869,track,review,highway=track carries no bicycle permission,tunnel,,,,,,,,,grade2,,yes,,-1,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-1444780169-reverse,1444780169,reverse,2,13256648869,9692551286,track,review,highway=track carries no bicycle permission,tunnel,,,,,,,,,grade2,,yes,,-1,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-1444780171-forward,1444780171,forward,2,13059628560,13059628561,cycleway,admissible,highway=cycleway cyclable by default,bridge,,,,,,,,,,yes,,,1,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-1444780171-reverse,1444780171,reverse,2,13059628561,13059628560,cycleway,admissible,highway=cycleway cyclable by default,bridge,,,,,,,,,,yes,,,1,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-1444780200-forward,1444780200,forward,2,11360633196,11360633197,cycleway,admissible,bicycle=designated,bridge,,,,designated,,,dirt,,,yes,,,1,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-1444780200-reverse,1444780200,reverse,2,11360633197,11360633196,cycleway,admissible,bicycle=designated,bridge,,,,designated,,,dirt,,,yes,,,1,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-1444780202-forward,1444780202,forward,2,13256649031,11360633207,cycleway,admissible,bicycle=designated,bridge,,,,designated,,,dirt,,,yes,,,1,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-1444780202-reverse,1444780202,reverse,2,11360633207,13256649031,cycleway,admissible,bicycle=designated,bridge,,,,designated,,,dirt,,,yes,,,1,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-1444780206-forward,1444780206,forward,2,13256649059,13256649058,path,review,highway=path carries no bicycle permission,bridge,,,,,,,,,,yes,,,1,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-1444780206-reverse,1444780206,reverse,2,13256649058,13256649059,path,review,highway=path carries no bicycle permission,bridge,,,,,,,,,,yes,,,1,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-1444786885-forward,1444786885,forward,3,4374156625,13256702830,cycleway,admissible,bicycle=designated,bridge,,,,designated,,,dirt,,,yes,,,1,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-1444786885-reverse,1444786885,reverse,3,13256702830,4374156625,cycleway,admissible,bicycle=designated,bridge,,,,designated,,,dirt,,,yes,,,1,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-1444786887-forward,1444786887,forward,2,13256702839,13256702840,cycleway,admissible,highway=cycleway cyclable by default,bridge,,,,,,,,,,yes,,,1,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-1444786887-reverse,1444786887,reverse,2,13256702840,13256702839,cycleway,admissible,highway=cycleway cyclable by default,bridge,,,,,,,,,,yes,,,1,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-1444786889-forward,1444786889,forward,3,13059628553,13059628554,cycleway,admissible,highway=cycleway cyclable by default,bridge,,,,,,,,,,yes,,,1,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-1444786889-reverse,1444786889,reverse,3,13059628554,13059628553,cycleway,admissible,highway=cycleway cyclable by default,bridge,,,,,,,,,,yes,,,1,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-1444786891-forward,1444786891,forward,2,13256702851,3673993263,cycleway,admissible,bicycle=designated,bridge,,,,designated,,,dirt,,,yes,,,1,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-1444786891-reverse,1444786891,reverse,2,3673993263,13256702851,cycleway,admissible,bicycle=designated,bridge,,,,designated,,,dirt,,,yes,,,1,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-1444786895-forward,1444786895,forward,2,11360633990,11360633989,cycleway,admissible,bicycle=designated,bridge,,,,designated,,,dirt,,,yes,,,1,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-1444786895-reverse,1444786895,reverse,2,11360633989,11360633990,cycleway,admissible,bicycle=designated,bridge,,,,designated,,,dirt,,,yes,,,1,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-1444786897-forward,1444786897,forward,2,13256703087,13256703088,cycleway,admissible,bicycle=designated,bridge,,,,designated,,,dirt,,,yes,,,1,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-1444786897-reverse,1444786897,reverse,2,13256703088,13256703087,cycleway,admissible,bicycle=designated,bridge,,,,designated,,,dirt,,,yes,,,1,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-1444791607-forward,1444791607,forward,2,11360633241,11360633242,cycleway,admissible,bicycle=designated,tunnel,,,,designated,,,dirt,,,,yes,,-1,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-1444791607-reverse,1444791607,reverse,2,11360633242,11360633241,cycleway,admissible,bicycle=designated,tunnel,,,,designated,,,dirt,,,,yes,,-1,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-1444791609-forward,1444791609,forward,2,11360633375,11360633374,cycleway,admissible,bicycle=designated,bridge,,,,designated,,,dirt,,,yes,,,1,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-1444791609-reverse,1444791609,reverse,2,11360633374,11360633375,cycleway,admissible,bicycle=designated,bridge,,,,designated,,,dirt,,,yes,,,1,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-1444794663-forward,1444794663,forward,2,11329890420,11329890419,path,review,highway=path carries no bicycle permission,bridge,,,,,,,,,,yes,,,1,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-1444794663-reverse,1444794663,reverse,2,11329890419,11329890420,path,review,highway=path carries no bicycle permission,bridge,,,,,,,,,,yes,,,1,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-1445294753-forward,1445294753,forward,2,251695512,13260392641,track,review,highway=track carries no bicycle permission,tunnel,,,,,,,,,,,,yes,,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-1445294753-reverse,1445294753,reverse,2,13260392641,251695512,track,review,highway=track carries no bicycle permission,tunnel,,,,,,,,,,,,yes,,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-1445294755-forward,1445294755,forward,2,13260392639,13260392640,track,review,highway=track carries no bicycle permission,tunnel,,,,,,,,,,,,yes,,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-1445294755-reverse,1445294755,reverse,2,13260392640,13260392639,track,review,highway=track carries no bicycle permission,tunnel,,,,,,,,,,,,yes,,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-1445294763-forward,1445294763,forward,2,13260401799,4075556759,cycleway,admissible,bicycle=designated,bridge,yes,,,designated,no,,dirt,,,yes,,,1,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-1445331623-forward,1445331623,forward,2,13260721742,13260721741,path,admissible,bicycle=yes,bridge,,,,yes,,,,,,yes,,,1,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-1445331623-reverse,1445331623,reverse,2,13260721741,13260721742,path,admissible,bicycle=yes,bridge,,,,yes,,,,,,yes,,,1,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-1445332448-forward,1445332448,forward,2,13144682931,13260716243,track,review,highway=track carries no bicycle permission,tunnel,,,,,,,,,grade2,,,yes,,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-1445332448-reverse,1445332448,reverse,2,13260716243,13144682931,track,review,highway=track carries no bicycle permission,tunnel,,,,,,,,,grade2,,,yes,,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-1445393122-forward,1445393122,forward,3,13261283490,1976445553,tertiary,admissible,highway=tertiary cyclable by default,bridge,,,,,,,asphalt,,,yes,,,1,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-1445393122-reverse,1445393122,reverse,3,1976445553,13261283490,tertiary,admissible,highway=tertiary cyclable by default,bridge,,,,,,,asphalt,,,yes,,,1,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-1445393124-forward,1445393124,forward,12,1976445422,1976445384,tertiary,admissible,highway=tertiary cyclable by default,tunnel,,,,,,,asphalt,,,,avalanche_protector,,,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-1445393124-reverse,1445393124,reverse,12,1976445384,1976445422,tertiary,admissible,highway=tertiary cyclable by default,tunnel,,,,,,,asphalt,,,,avalanche_protector,,,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-1445393126-forward,1445393126,forward,5,1976445409,1976445607,tertiary,admissible,highway=tertiary cyclable by default,tunnel,,,,,,,asphalt,,,,avalanche_protector,,,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-1445393126-reverse,1445393126,reverse,5,1976445607,1976445409,tertiary,admissible,highway=tertiary cyclable by default,tunnel,,,,,,,asphalt,,,,avalanche_protector,,,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-1445393128-forward,1445393128,forward,7,1976445695,13261304885,tertiary,admissible,highway=tertiary cyclable by default,tunnel,,,,,,,,,,,avalanche_protector,,,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-1445393128-reverse,1445393128,reverse,7,13261304885,1976445695,tertiary,admissible,highway=tertiary cyclable by default,tunnel,,,,,,,,,,,avalanche_protector,,,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-1453146526-forward,1453146526,forward,2,13326635869,4461010813,secondary,admissible,highway=secondary cyclable by default,stacked,yes,,,,,,asphalt,,,,,,-1,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-1453146528-forward,1453146528,forward,2,4461010815,13326635870,secondary,admissible,highway=secondary cyclable by default,stacked,yes,,,,,,asphalt,,,,,,-1,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-1454958562-forward,1454958562,forward,11,13342981206,13342981381,path,prohibited,bicycle=no,bridge,,,,no,,,wood,,,boardwalk,,,1,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-1454958562-reverse,1454958562,reverse,11,13342981381,13342981206,path,prohibited,bicycle=no,bridge,,,,no,,,wood,,,boardwalk,,,1,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-1454958587-forward,1454958587,forward,2,13342981383,13342981382,cycleway,admissible,bicycle=designated,bridge,yes,,,designated,,,dirt,,,yes,,,1,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-1461323474-forward,1461323474,forward,2,13401825600,2643397638,steps,review,highway=steps carries no bicycle permission,stacked,,,,,,,,,,,,,-1,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
live,osm-way-1461323474-reverse,1461323474,reverse,2,2643397638,13401825600,steps,review,highway=steps carries no bicycle permission,stacked,,,,,,,,,,,,,-1,False,review_required,"terrain model cannot describe a deck, bore or stacked level; roadway elevation is unknown"
